sample_id,class_id,action_name,user_id,trial_id,fold_split,frame_id,timestamp,frame_key,skeleton_json_path,duplicate_json_files_for_frame,people_count,candidate_index,selection_margin,clean_status,selection_reason,use_for_frame_training,retained_segment_index
train__c04__user8__7-1-3,4,Wipe_hands,user8,7-1-3,train,107,2025-05-31_18-20-57.616,2025-05-31_18-20-57.616_00000107,Skeleton/4_Wipe_hands/user8/7-1-3/predictions/Color_2025-05-31_18-20-57.616_00000107.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c04__user8__7-1-3,4,Wipe_hands,user8,7-1-3,train,108,2025-05-31_18-20-57.716,2025-05-31_18-20-57.716_00000108,Skeleton/4_Wipe_hands/user8/7-1-3/predictions/Color_2025-05-31_18-20-57.716_00000108.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c04__user8__7-1-3,4,Wipe_hands,user8,7-1-3,train,109,2025-05-31_18-20-57.816,2025-05-31_18-20-57.816_00000109,Skeleton/4_Wipe_hands/user8/7-1-3/predictions/Color_2025-05-31_18-20-57.816_00000109.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c04__user8__7-1-3,4,Wipe_hands,user8,7-1-3,train,110,2025-05-31_18-20-57.916,2025-05-31_18-20-57.916_00000110,Skeleton/4_Wipe_hands/user8/7-1-3/predictions/Color_2025-05-31_18-20-57.916_00000110.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user1__1-1-1,5,Put_on_clothes,user1,1-1-1,train,301,2025-05-07_11-49-07.016,2025-05-07_11-49-07.016_00000301,Skeleton/5_Put_on_clothes/user1/1-1-1/predictions/Color_2025-05-07_11-49-07.016_00000301.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user1__1-1-1,5,Put_on_clothes,user1,1-1-1,train,303,2025-05-07_11-49-07.216,2025-05-07_11-49-07.216_00000303,Skeleton/5_Put_on_clothes/user1/1-1-1/predictions/Color_2025-05-07_11-49-07.216_00000303.json,1,2,,0.0533281132068651,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c05__user1__1-1-2,5,Put_on_clothes,user1,1-1-2,train,330,2025-05-07_12-00-52.916,2025-05-07_12-00-52.916_00000330,Skeleton/5_Put_on_clothes/user1/1-1-2/predictions/Color_2025-05-07_12-00-52.916_00000330.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user1__1-1-2,5,Put_on_clothes,user1,1-1-2,train,331,2025-05-07_12-00-53.016,2025-05-07_12-00-53.016_00000331,Skeleton/5_Put_on_clothes/user1/1-1-2/predictions/Color_2025-05-07_12-00-53.016_00000331.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user1__1-1-3,5,Put_on_clothes,user1,1-1-3,train,134,2025-05-07_12-05-39.316,2025-05-07_12-05-39.316_00000134,Skeleton/5_Put_on_clothes/user1/1-1-3/predictions/Color_2025-05-07_12-05-39.316_00000134.json,1,2,,0.0596420286273519,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c05__user4__5-2-1,5,Put_on_clothes,user4,5-2-1,validation,102,2025-05-07_19-22-37.116,2025-05-07_19-22-37.116_00000102,Skeleton/5_Put_on_clothes/user4/5-2-1/predictions/Color_2025-05-07_19-22-37.116_00000102.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user4__5-2-2,5,Put_on_clothes,user4,5-2-2,validation,150,2025-05-07_19-25-06.916,2025-05-07_19-25-06.916_00000150,Skeleton/5_Put_on_clothes/user4/5-2-2/predictions/Color_2025-05-07_19-25-06.916_00000150.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user4__5-2-2,5,Put_on_clothes,user4,5-2-2,validation,151,2025-05-07_19-25-07.016,2025-05-07_19-25-07.016_00000151,Skeleton/5_Put_on_clothes/user4/5-2-2/predictions/Color_2025-05-07_19-25-07.016_00000151.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user4__5-2-2,5,Put_on_clothes,user4,5-2-2,validation,152,2025-05-07_19-25-07.116,2025-05-07_19-25-07.116_00000152,Skeleton/5_Put_on_clothes/user4/5-2-2/predictions/Color_2025-05-07_19-25-07.116_00000152.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user4__5-2-2,5,Put_on_clothes,user4,5-2-2,validation,154,2025-05-07_19-25-07.316,2025-05-07_19-25-07.316_00000154,Skeleton/5_Put_on_clothes/user4/5-2-2/predictions/Color_2025-05-07_19-25-07.316_00000154.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user4__5-2-2,5,Put_on_clothes,user4,5-2-2,validation,155,2025-05-07_19-25-07.416,2025-05-07_19-25-07.416_00000155,Skeleton/5_Put_on_clothes/user4/5-2-2/predictions/Color_2025-05-07_19-25-07.416_00000155.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user4__5-2-2,5,Put_on_clothes,user4,5-2-2,validation,172,2025-05-07_19-25-09.116,2025-05-07_19-25-09.116_00000172,Skeleton/5_Put_on_clothes/user4/5-2-2/predictions/Color_2025-05-07_19-25-09.116_00000172.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user4__5-2-3,5,Put_on_clothes,user4,5-2-3,validation,95,2025-05-07_19-27-52.416,2025-05-07_19-27-52.416_00000095,Skeleton/5_Put_on_clothes/user4/5-2-3/predictions/Color_2025-05-07_19-27-52.416_00000095.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user4__5-2-3,5,Put_on_clothes,user4,5-2-3,validation,96,2025-05-07_19-27-52.516,2025-05-07_19-27-52.516_00000096,Skeleton/5_Put_on_clothes/user4/5-2-3/predictions/Color_2025-05-07_19-27-52.516_00000096.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user4__5-2-3,5,Put_on_clothes,user4,5-2-3,validation,141,2025-05-07_19-27-57.016,2025-05-07_19-27-57.016_00000141,Skeleton/5_Put_on_clothes/user4/5-2-3/predictions/Color_2025-05-07_19-27-57.016_00000141.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user4__5-2-3,5,Put_on_clothes,user4,5-2-3,validation,142,2025-05-07_19-27-57.116,2025-05-07_19-27-57.116_00000142,Skeleton/5_Put_on_clothes/user4/5-2-3/predictions/Color_2025-05-07_19-27-57.116_00000142.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,163,2025-05-31_17-59-19.216,2025-05-31_17-59-19.216_00000163,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-19.216_00000163.json,1,2,,0.1206799927966506,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,164,2025-05-31_17-59-19.316,2025-05-31_17-59-19.316_00000164,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-19.316_00000164.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,166,2025-05-31_17-59-19.516,2025-05-31_17-59-19.516_00000166,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-19.516_00000166.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,167,2025-05-31_17-59-19.616,2025-05-31_17-59-19.616_00000167,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-19.616_00000167.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,168,2025-05-31_17-59-19.716,2025-05-31_17-59-19.716_00000168,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-19.716_00000168.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,172,2025-05-31_17-59-20.116,2025-05-31_17-59-20.116_00000172,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-20.116_00000172.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,173,2025-05-31_17-59-20.216,2025-05-31_17-59-20.216_00000173,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-20.216_00000173.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,174,2025-05-31_17-59-20.316,2025-05-31_17-59-20.316_00000174,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-20.316_00000174.json,1,3,,0.1682203910222481,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,177,2025-05-31_17-59-20.616,2025-05-31_17-59-20.616_00000177,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-20.616_00000177.json,1,4,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,180,2025-05-31_17-59-20.916,2025-05-31_17-59-20.916_00000180,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-20.916_00000180.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,183,2025-05-31_17-59-21.216,2025-05-31_17-59-21.216_00000183,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-21.216_00000183.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,184,2025-05-31_17-59-21.316,2025-05-31_17-59-21.316_00000184,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-21.316_00000184.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,185,2025-05-31_17-59-21.416,2025-05-31_17-59-21.416_00000185,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-21.416_00000185.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,186,2025-05-31_17-59-21.516,2025-05-31_17-59-21.516_00000186,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-21.516_00000186.json,1,4,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,187,2025-05-31_17-59-21.616,2025-05-31_17-59-21.616_00000187,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-21.616_00000187.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,188,2025-05-31_17-59-21.716,2025-05-31_17-59-21.716_00000188,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-21.716_00000188.json,1,3,,0.1570118344139127,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,190,2025-05-31_17-59-21.916,2025-05-31_17-59-21.916_00000190,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-21.916_00000190.json,1,3,,0.1871062590697731,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,191,2025-05-31_17-59-22.016,2025-05-31_17-59-22.016_00000191,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-22.016_00000191.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,192,2025-05-31_17-59-22.116,2025-05-31_17-59-22.116_00000192,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-22.116_00000192.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,194,2025-05-31_17-59-22.316,2025-05-31_17-59-22.316_00000194,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-22.316_00000194.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,195,2025-05-31_17-59-22.416,2025-05-31_17-59-22.416_00000195,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-22.416_00000195.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,196,2025-05-31_17-59-22.516,2025-05-31_17-59-22.516_00000196,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-22.516_00000196.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,197,2025-05-31_17-59-22.616,2025-05-31_17-59-22.616_00000197,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-22.616_00000197.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,200,2025-05-31_17-59-22.916,2025-05-31_17-59-22.916_00000200,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-22.916_00000200.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,204,2025-05-31_17-59-23.316,2025-05-31_17-59-23.316_00000204,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-23.316_00000204.json,1,3,,0.1353970390189702,ambiguous,multi_person_visual_margin_lt_20pct,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,205,2025-05-31_17-59-23.416,2025-05-31_17-59-23.416_00000205,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-23.416_00000205.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,206,2025-05-31_17-59-23.516,2025-05-31_17-59-23.516_00000206,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-23.516_00000206.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,207,2025-05-31_17-59-23.616,2025-05-31_17-59-23.616_00000207,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-23.616_00000207.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,208,2025-05-31_17-59-23.716,2025-05-31_17-59-23.716_00000208,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-23.716_00000208.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,209,2025-05-31_17-59-23.816,2025-05-31_17-59-23.816_00000209,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-23.816_00000209.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,210,2025-05-31_17-59-23.916,2025-05-31_17-59-23.916_00000210,Skeleton/5_Put_on_clothes/user7/1-1-1/predictions/Color_2025-05-31_17-59-23.916_00000210.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,97,2025-05-31_18-01-18.616,2025-05-31_18-01-18.616_00000097,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-18.616_00000097.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,98,2025-05-31_18-01-18.716,2025-05-31_18-01-18.716_00000098,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-18.716_00000098.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,99,2025-05-31_18-01-18.816,2025-05-31_18-01-18.816_00000099,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-18.816_00000099.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,101,2025-05-31_18-01-19.016,2025-05-31_18-01-19.016_00000101,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-19.016_00000101.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,102,2025-05-31_18-01-19.116,2025-05-31_18-01-19.116_00000102,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-19.116_00000102.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,103,2025-05-31_18-01-19.216,2025-05-31_18-01-19.216_00000103,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-19.216_00000103.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,104,2025-05-31_18-01-19.316,2025-05-31_18-01-19.316_00000104,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-19.316_00000104.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,105,2025-05-31_18-01-19.416,2025-05-31_18-01-19.416_00000105,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-19.416_00000105.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,106,2025-05-31_18-01-19.516,2025-05-31_18-01-19.516_00000106,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-19.516_00000106.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,107,2025-05-31_18-01-19.616,2025-05-31_18-01-19.616_00000107,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-19.616_00000107.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,108,2025-05-31_18-01-19.716,2025-05-31_18-01-19.716_00000108,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-19.716_00000108.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,113,2025-05-31_18-01-20.216,2025-05-31_18-01-20.216_00000113,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-20.216_00000113.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,114,2025-05-31_18-01-20.316,2025-05-31_18-01-20.316_00000114,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-20.316_00000114.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,115,2025-05-31_18-01-20.416,2025-05-31_18-01-20.416_00000115,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-20.416_00000115.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,116,2025-05-31_18-01-20.516,2025-05-31_18-01-20.516_00000116,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-20.516_00000116.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,117,2025-05-31_18-01-20.616,2025-05-31_18-01-20.616_00000117,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-20.616_00000117.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,119,2025-05-31_18-01-20.816,2025-05-31_18-01-20.816_00000119,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-20.816_00000119.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,120,2025-05-31_18-01-20.916,2025-05-31_18-01-20.916_00000120,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-20.916_00000120.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,122,2025-05-31_18-01-21.116,2025-05-31_18-01-21.116_00000122,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-21.116_00000122.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,129,2025-05-31_18-01-21.816,2025-05-31_18-01-21.816_00000129,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-21.816_00000129.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,130,2025-05-31_18-01-21.916,2025-05-31_18-01-21.916_00000130,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-21.916_00000130.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,135,2025-05-31_18-01-22.416,2025-05-31_18-01-22.416_00000135,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-22.416_00000135.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,140,2025-05-31_18-01-22.916,2025-05-31_18-01-22.916_00000140,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-22.916_00000140.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,141,2025-05-31_18-01-23.016,2025-05-31_18-01-23.016_00000141,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-23.016_00000141.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,142,2025-05-31_18-01-23.116,2025-05-31_18-01-23.116_00000142,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-23.116_00000142.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,143,2025-05-31_18-01-23.216,2025-05-31_18-01-23.216_00000143,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-23.216_00000143.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,151,2025-05-31_18-01-24.016,2025-05-31_18-01-24.016_00000151,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-24.016_00000151.json,1,2,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,152,2025-05-31_18-01-24.116,2025-05-31_18-01-24.116_00000152,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-24.116_00000152.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,154,2025-05-31_18-01-24.316,2025-05-31_18-01-24.316_00000154,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-24.316_00000154.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,157,2025-05-31_18-01-24.616,2025-05-31_18-01-24.616_00000157,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-24.616_00000157.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,158,2025-05-31_18-01-24.716,2025-05-31_18-01-24.716_00000158,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-24.716_00000158.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,159,2025-05-31_18-01-24.816,2025-05-31_18-01-24.816_00000159,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-24.816_00000159.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,160,2025-05-31_18-01-24.916,2025-05-31_18-01-24.916_00000160,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-24.916_00000160.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,161,2025-05-31_18-01-25.016,2025-05-31_18-01-25.016_00000161,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-25.016_00000161.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,162,2025-05-31_18-01-25.116,2025-05-31_18-01-25.116_00000162,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-25.116_00000162.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,163,2025-05-31_18-01-25.216,2025-05-31_18-01-25.216_00000163,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-25.216_00000163.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,164,2025-05-31_18-01-25.316,2025-05-31_18-01-25.316_00000164,Skeleton/5_Put_on_clothes/user7/1-1-2/predictions/Color_2025-05-31_18-01-25.316_00000164.json,1,3,,,ambiguous,multi_person_visual_decision_unavailable,False,
